n,replicate,original_posterior_mean,mds_posterior_mean,posterior_variance,original_squared_radius,mds_squared_radius
10,231,-0.392101442525,-0.428154738598,0.0975609756098,0.25130451684,0.280877455794
10,232,0.48926888363,0.52881830122,0.0975609756098,0.336945016098,0.377209771315
10,233,-0.041204782049,-0.336408853027,0.0975609756098,0.0992588096735,0.210731892005
10,234,0.22612516523,0.229515384139,0.0975609756098,0.14869356596,0.150238287166
10,235,0.488836135443,0.55924592582,0.0975609756098,0.336521742925,0.410316981156
10,236,-0.320898937208,-0.128116819999,0.0975609756098,0.200537103511,0.113974895176
10,237,0.233535070552,0.308445811291,0.0975609756098,0.152099604787,0.192699794113
10,238,0.318203837277,0.446890391165,0.0975609756098,0.198814657667,0.297271997326
10,239,-0.322531493217,-0.178049101739,0.0975609756098,0.201587539727,0.12926245824
10,240,-0.102672959714,-0.305790190242,0.0975609756098,0.108102712266,0.191068616058
10,241,0.164886777945,0.148335896064,0.0975609756098,0.124748625151,0.119564513671
10,242,0.434040915152,0.470958160699,0.0975609756098,0.285952491636,0.319362564739
10,243,-0.0832583558255,-0.00813386483136,0.0975609756098,0.104492929425,0.0976271353669
10,244,0.460397752905,0.501644389854,0.0975609756098,0.309527066489,0.349208069482
10,245,0.335826655623,0.371025185205,0.0975609756098,0.210340518237,0.235220663666
10,246,-0.279739033371,-0.360000857946,0.0975609756098,0.175814902401,0.227161593332
10,247,-0.178941484501,-0.241964345998,0.0975609756098,0.129581030485,0.156107720344
10,248,-0.146404704695,-0.121557586026,0.0975609756098,0.118995313167,0.11233722233
10,249,0.023504402576,-0.110848298782,0.0975609756098,0.0981134325502,0.109848320953
10,250,-0.0296839690705,-0.0830455850671,0.0975609756098,0.0984421136295,0.104457544809
10,251,-0.024503077041,0.0674768569873,0.0975609756098,0.0981613763942,0.102114101839
10,252,0.211077688611,0.236130929388,0.0975609756098,0.142114766239,0.153318791423
10,253,-0.121810520523,-0.925094550057,0.0975609756098,0.11239877852,0.953360902156
10,254,0.117257938135,0.0733546196226,0.0975609756098,0.111310399666,0.10294187583
10,255,0.390306818084,0.506191359129,0.0975609756098,0.249900387853,0.353790667667
10,256,-0.317460198331,-0.340559457352,0.0975609756098,0.198341953134,0.213541719601
10,257,0.0886598433902,0.0982390543234,0.0975609756098,0.10542154344,0.107211887404
10,258,-0.0236941112202,-0.0140774188659,0.0975609756098,0.0981223865163,0.0977591493317
10,259,-0.035156405311,-0.108951050067,0.0975609756098,0.0987969484441,0.10943130692
10,260,0.558014946827,0.591242509562,0.0975609756098,0.408941656492,0.447128680723
10,261,-0.0113593192421,0.107525795035,0.0975609756098,0.0976900097434,0.109122772208
10,262,0.241522744643,0.175164789011,0.0975609756098,0.15589421179,0.128243678919
10,263,0.00602818319197,-0.324906713503,0.0975609756098,0.0975973146024,0.203125348089
10,264,0.129236236992,-0.0412946443831,0.0975609756098,0.114262980562,0.0992662232645
10,265,-0.251277197241,-0.101386286357,0.0975609756098,0.160701205463,0.107840154671
10,266,0.554679386221,0.621515243082,0.0975609756098,0.405230197108,0.483842172993
10,267,-0.029408468291,0.0373192077738,0.0975609756098,0.098425833617,0.0989536988786
