epsilon,seed,n_obs,n_outliers,shift,s_observed,s_mds_rff,s_mds_exact,s_sample_median,s_oracle_clean,posterior_mean_baseline,posterior_mean_mds_rff,posterior_mean_mds_exact,posterior_mean_median,posterior_mean_oracle,sq_error_baseline,sq_error_mds_rff,sq_error_mds_exact,sq_error_median,abs_error_baseline,abs_error_mds_rff,rff_exact_abs_summary_gap,gate_passed,lbfgs_evaluations,objective_initial,objective_final,objective_reduction,adapt_ms
0.2,1024,100,20,8,1.55301799666,-0.0221553444862,-0.0494253967231,0.319037711362,-0.0194193820637,1.54914513382,-0.0221000942506,-0.0493021413696,0.318242106097,-0.019370954677,2.39985064565,0.000488414165886,0.00243070114363,0.101278038093,1.54914513382,0.0221000942506,0.0272700522368,False,6,0.290690004826,0.0743111819029,0.216378822923,7.12978397496
0.2,1025,100,20,8,1.54040435301,-0.0535120740533,-0.102428329448,0.313835220064,-0.148497583055,1.53656294565,-0.0533786274846,-0.102172897205,0.313052588593,-0.148127264893,2.36102568594,0.00284927787214,0.0104393009233,0.0980019232245,1.53656294565,0.0533786274846,0.0489162553949,False,5,0.298659086227,0.0739176869392,0.224741399288,6.20855600573
0.2,1026,100,20,8,1.59178845748,-0.0443076193333,-0.0822716524605,0.179572023103,-0.0669900284723,1.5878189102,-0.044197126517,-0.0820664862448,0.179124212571,-0.0668229710446,2.52116889159,0.00195338599236,0.00673490816457,0.0320854835293,1.5878189102,0.044197126517,0.0379640331272,False,4,0.308625996113,0.0664532259107,0.242172770202,5.1728261169
0.2,1027,100,20,8,1.72529139285,0.23660095036,0.209182450448,0.558325182716,0.128352511253,1.72098892055,0.236010923053,0.208660798452,0.55693285059,0.128032430177,2.96180286465,0.0557011558002,0.0435393288105,0.310174200066,1.72098892055,0.236010923053,0.0274184999125,False,7,0.263683080673,0.0777500420809,0.185933038592,8.54612304829
0.2,1028,100,20,8,1.50427078292,-0.157570928335,-0.188676664699,0.0757871781321,-0.124716939018,1.50051948421,-0.157177983377,-0.188206149326,0.0755981826754,-0.124405924208,2.2515587225,0.0247049184584,0.0354215546441,0.00571508522382,1.50051948421,0.157177983377,0.0311057363642,False,6,0.315029740334,0.071850284934,0.2431794554,7.75915407576
0.2,1029,100,20,8,1.73671381992,0.0507501959801,0.0513539533663,0.426037710787,0.0175882696795,1.73238286277,0.0506236368879,0.0512258886447,0.424975272606,0.0175444086579,3.00115038321,0.00256275261175,0.00262409166744,0.180603982326,1.73238286277,0.0506236368879,0.000603757386209,False,5,0.303631037474,0.07478158921,0.228849448264,6.27089012414
0.2,1030,100,20,8,1.62638305035,0.0472956001759,0.0500886100316,0.479708021631,0.0434031986116,1.62232723226,0.0471776560358,0.0499637007796,0.478511742276,0.0432949612086,2.63194564855,0.00222573122903,0.0024963713956,0.228973487496,1.62232723226,0.0471776560358,0.00279300985574,False,6,0.284022510052,0.0678282603621,0.21619424969,8.2665940281
0.2,1031,100,20,8,1.52527991316,-0.0443146303296,-0.105110945168,0.272645086244,-0.119754055399,1.5214762226,-0.0442041200295,-0.10484882311,0.271965173311,-0.119455416857,2.31488989593,0.00195400422759,0.0109932757076,0.0739650554939,1.5214762226,0.0442041200295,0.0607963148384,False,5,0.293374866247,0.0750501155853,0.218324750662,6.05171290226
0.2,1032,100,20,8,1.53684818123,-0.0138717740774,-0.0352935069617,0.302091439214,-0.0391563491499,1.53301564213,-0.0138371811246,-0.0352054932286,0.301338093979,-0.0390587023939,2.35013695901,0.000191467581475,0.00123942675347,0.090804646883,1.53301564213,0.0138371811246,0.0214217328843,False,6,0.272865742445,0.0707048475742,0.202160894871,7.94838299043
0.2,1033,100,20,8,1.47374857879,-0.126214832067,-0.136215771201,0.372838500855,-0.115854415725,1.47007339531,-0.125900081863,-0.135876080999,0.371908729033,-0.11556550197,2.16111578759,0.0158508306131,0.0184623093876,0.138316102731,1.47007339531,0.125900081863,0.0100009391337,False,7,0.28635597229,0.0782124400139,0.208143532276,8.09564604424
0.2,1034,100,20,8,1.73934767568,0.134242191911,0.145355538158,0.350635492864,0.176951388914,1.7350101503,0.133907423352,0.144993055519,0.349761090139,0.17651011363,3.01026022165,0.0179311980289,0.0210229861489,0.122332820175,1.7350101503,0.133907423352,0.0111133462475,False,6,0.290963828564,0.0712154060602,0.219748422503,7.01491883956
0.2,1035,100,20,8,1.56035014122,7.18832015991e-05,-0.00721010612932,0.18752544,-0.0322430574369,1.55645899373,7.17039417448e-05,-0.00719212581478,0.187057795511,-0.0321626508098,2.42256459917,5.14145526174e-09,5.17266737357e-05,0.0349906188615,1.55645899373,7.17039417448e-05,0.00728198933092,False,7,0.274763643742,0.0749377459288,0.199825897813,10.9975750092
0.2,1036,100,20,8,1.79433878472,0.229777500033,0.191041854339,0.62608125212,0.192594405184,1.78986412441,0.229204488811,0.190565440737,0.624519952239,0.192114119884,3.20361358384,0.0525346976913,0.0363151872034,0.390025170745,1.78986412441,0.229204488811,0.0387356456942,False,4,0.283100605011,0.0719118416309,0.21118876338,5.36772306077
0.2,1037,100,20,8,1.83677674646,0.270078480244,0.250772820166,0.503866275129,0.185160440095,1.83219625582,0.269404967824,0.250147451537,0.502609750752,0.184698693362,3.35694311984,0.0725790366883,0.0625737475105,0.252616561551,1.83219625582,0.269404967824,0.0193056600777,False,7,0.277285516262,0.0677221566439,0.209563359618,8.63385992125
