epsilon,outlier_y,mds_summary,posterior_kl,kl_over_epsilon
0.0001,-17,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-16,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-15,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-14,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-13,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-12,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-11.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-11.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-11.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,-11.6,1.08036872937e-08,5.82142938351e-15,5.82142938351e-11
0.0001,-11.5,1.08036872937e-08,5.82142938351e-15,5.82142938351e-11
0.0001,-11.4,-1.08036876267e-08,5.82142974244e-15,5.82142974244e-11
0.0001,-11.3,1.08036869606e-08,5.82142902457e-15,5.82142902457e-11
0.0001,-11.2,1.08036865165e-08,5.82142854599e-15,5.82142854599e-11
0.0001,-11.1,1.08036858504e-08,5.82142782811e-15,5.82142782811e-11
0.0001,-11,1.08036846291e-08,5.82142651201e-15,5.82142651201e-11
0.0001,-10.9,1.08036825197e-08,5.82142423873e-15,5.82142423873e-11
0.0001,-10.8,1.0803679189e-08,5.82142064936e-15,5.82142064936e-11
0.0001,-10.7,1.0803673971e-08,5.82141502601e-15,5.82141502601e-11
0.0001,-10.6,1.08036650892e-08,5.82140545435e-15,5.82140545435e-11
0.0001,-10.5,1.08036512114e-08,5.82139049865e-15,5.82139049865e-11
0.0001,-10.4,1.0803629007e-08,5.82136656958e-15,5.82136656958e-11
0.0001,-10.3,1.08035938129e-08,5.82132864209e-15,5.82132864209e-11
0.0001,-10.2,1.08035495907e-08,5.82128098546e-15,5.82128098546e-11
0.0001,-10.1,1.08034884218e-08,5.8212150663e-15,5.8212150663e-11
0.0001,-10,1.08033927995e-08,5.821112019e-15,5.821112019e-11
0.0001,-9.9,-5.31570515269e-13,1.40931278156e-23,1.40931278156e-19
0.0001,-9.8,-8.63284943572e-13,3.71701193914e-23,3.71701193914e-19
0.0001,-9.7,-1.37272055762e-12,9.39831286445e-23,9.39831286445e-19
0.0001,-9.6,-2.15183200591e-12,2.30941694845e-22,2.30941694845e-18
0.0001,-9.5,-3.33675259043e-12,5.55307623429e-22,5.55307623429e-18
0.0001,-9.4,-5.13112830632e-12,1.31314103222e-21,1.31314103222e-17
0.0001,-9.3,-7.8015552472e-12,3.03562415338e-21,3.03562415338e-17
0.0001,-9.2,-1.18557448776e-11,7.01040830932e-21,7.01040830932e-17
0.0001,-9.1,-1.79052442183e-11,1.59899137415e-20,1.59899137415e-16
0.0001,-9,-2.688577738e-11,3.6052120964e-20,3.6052120964e-16
0.0001,-8.9,-4.01524301694e-11,8.04098577809e-20,8.04098577809e-16
0.0001,-8.8,-5.96461698686e-11,1.774396798e-19,1.774396798e-15
0.0001,-8.7,-8.81117213211e-11,3.87215732378e-19,3.87215732378e-15
0.0001,-8.6,-1.29561554508e-10,8.37216778383e-19,8.37216778383e-15
0.0001,-8.5,-1.89537951815e-10,1.79175237796e-18,1.79175237796e-14
0.0001,-8.4,-2.75880088014e-10,3.79600114527e-18,3.79600114527e-14
0.0001,-8.3,-3.99530661958e-10,7.96133415684e-18,7.96133415684e-14
0.0001,-8.2,-5.75662771231e-10,1.65280611562e-17,1.65280611562e-13
0.0001,-8.1,-8.25350279648e-10,3.39752161654e-17,3.39752161654e-13
0.0001,-8,-1.17741380587e-09,6.91423077436e-17,6.91423077436e-13
0.0001,-7.9,-1.67125141879e-09,1.39305800739e-16,1.39305800739e-12
0.0001,-7.8,-2.36032212328e-09,2.77861372849e-16,2.77861372849e-12
0.0001,-7.7,-3.31690454091e-09,5.48720984216e-16,5.48720984216e-12
0.0001,-7.6,-4.63787629512e-09,1.07281279446e-15,1.07281279446e-11
0.0001,-7.5,-6.45249101099e-09,2.07654066069e-15,2.07654066069e-11
0.0001,-7.4,-8.93229431351e-09,3.97934572085e-15,3.97934572085e-11
0.0001,-7.3,-1.23033426796e-08,7.54973771026e-15,7.54973771026e-11
0.0001,-7.2,-1.68618980208e-08,1.41807284222e-14,1.41807284222e-10
0.0001,-7.1,-1.60783081666e-08,1.28933662593e-14,1.28933662593e-10
0.0001,-7,-3.11994379124e-08,4.85488741172e-14,4.85488741172e-10
0.0001,-6.9,-1.62653654679e-08,1.31951178954e-14,1.31951178954e-10
0.0001,-6.8,-1.15890293803e-08,6.69853376442e-15,6.69853376442e-11
0.0001,-6.7,-9.66174547357e-09,4.65582671302e-15,4.65582671302e-11
0.0001,-6.6,-3.06523803129e-08,4.6861267773e-14,4.6861267773e-10
0.0001,-6.5,-2.76043738171e-08,3.80050600417e-14,3.80050600417e-10
0.0001,-6.4,-4.28498738061e-08,9.15766426534e-14,9.15766426534e-10
0.0001,-6.3,-6.92489460361e-08,2.3917289412e-13,2.3917289412e-09
0.0001,-6.2,-6.84671601879e-08,2.33803093476e-13,2.33803093476e-09
0.0001,-6.1,-9.10692386615e-08,4.1364619603e-13,4.1364619603e-09
0.0001,-6,-1.46739233461e-07,1.07393529361e-12,1.07393529361e-08
0.0001,-5.9,-1.83107005343e-07,1.67222819978e-12,1.67222819978e-08
0.0001,-5.8,-2.45448587726e-07,3.00473861431e-12,3.00473861431e-08
0.0001,-5.7,-3.07897677377e-07,4.72822841566e-12,4.72822841566e-08
0.0001,-5.6,-4.03604184735e-07,8.12450563269e-12,8.12450563269e-08
0.0001,-5.5,-5.25416144511e-07,1.37686845343e-11,1.37686845343e-07
0.0001,-5.4,-6.76684235952e-07,2.28379828023e-11,2.28379828023e-07
0.0001,-5.3,-8.66119004599e-07,3.74145700812e-11,3.74145700812e-07
0.0001,-5.2,-1.10531579181e-06,6.09338154427e-11,6.09338154427e-07
0.0001,-5.1,-1.40697134912e-06,9.87315898873e-11,9.87315898873e-07
0.0001,-5,-1.77380516078e-06,1.5692692012e-10,1.5692692012e-06
0.0001,-4.9,-2.22144914576e-06,2.46126499111e-10,2.46126499111e-06
0.0001,-4.8,-2.7791071378e-06,3.85208802163e-10,3.85208802163e-06
0.0001,-4.7,-3.44995635258e-06,5.93625877041e-10,5.93625877041e-06
0.0001,-4.6,-4.27995349374e-06,9.13616055291e-10,9.13616055291e-06
0.0001,-4.5,-5.23382767142e-06,1.36623202464e-09,1.36623202464e-05
0.0001,-4.4,-6.3990448614e-06,2.04228304929e-09,2.04228304929e-05
0.0001,-4.3,-7.76455332091e-06,3.00689717074e-09,3.00689717074e-05
0.0001,-4.2,-9.37964928595e-06,4.38792123329e-09,4.38792123329e-05
0.0001,-4.1,-1.12673532831e-05,6.33183291805e-09,6.33183291805e-05
0.0001,-4,-1.34612419577e-05,9.0376576081e-09,9.0376576081e-05
0.0001,-3.9,-1.59901528841e-05,1.27523685414e-08,0.000127523685414
0.0001,-3.8,-1.88976626761e-05,1.78115538463e-08,0.000178115538463
0.0001,-3.7,-2.21830399959e-05,2.45430056588e-08,0.000245430056588
0.0001,-3.6,-2.59212397155e-05,3.35117540344e-08,0.000335117540344
0.0001,-3.5,-3.00777975929e-05,4.51208931689e-08,0.000451208931689
0.0001,-3.4,-3.47194182651e-05,6.01215962427e-08,0.000601215962427
0.0001,-3.3,-3.98346896642e-05,7.9142269359e-08,0.00079142269359
0.0001,-3.2,-4.54528733027e-05,1.03040583116e-07,0.00103040583116
0.0001,-3.1,-5.15438093454e-05,1.32506946725e-07,0.00132506946725
0.0001,-3,-5.80965745937e-05,1.68339749602e-07,0.00168339749602
0.0001,-2.9,-6.50887438019e-05,2.11298981033e-07,0.00211298981033
0.0001,-2.8,-7.24694036175e-05,2.61935883326e-07,0.00261935883326
0.0001,-2.7,-8.01820489756e-05,3.20656407877e-07,0.00320656407877
0.0001,-2.6,-8.81676198016e-05,3.87707191096e-07,0.00387707191096
0.0001,-2.5,-9.62877091335e-05,4.62410121206e-07,0.00462410121206
0.0001,-2.4,-0.000104480180241,5.44444292432e-07,0.00544444292432
0.0001,-2.3,-0.000112630634089,6.32701233675e-07,0.00632701233675
0.0001,-2.2,-0.000120542071256,7.24707777687e-07,0.00724707777687
0.0001,-2.1,-0.000128121324509,8.1870692239e-07,0.0081870692239
0.0001,-2,-0.000135189980983,9.11537703647e-07,0.00911537703647
0.0001,-1.9,-0.000141589732111,9.99882904697e-07,0.00999882904697
0.0001,-1.8,-0.000147128371336,1.07963878564e-06,0.0107963878564
0.0001,-1.7,-0.000151659206191,1.14715784651e-06,0.0114715784651
0.0001,-1.6,-0.000155011825295,1.19843720605e-06,0.0119843720605
0.0001,-1.5,-0.000157031766542,1.22987409991e-06,0.0122987409991
0.0001,-1.4,-0.000157596637348,1.23873815977e-06,0.0123873815977
0.0001,-1.3,-0.000156535345531,1.22211044391e-06,0.0122211044391
0.0001,-1.2,-0.000153805549936,1.17985771527e-06,0.0117985771527
0.0001,-1.1,-0.000149339569381,1.11233451286e-06,0.0111233451286
0.0001,-1,-0.000143077449064,1.02100530827e-06,0.0102100530827
0.0001,-0.9,-0.000135032743011,9.09418537915e-07,0.00909418537915
0.0001,-0.8,-0.000125236475072,7.82253101672e-07,0.00782253101672
0.0001,-0.7,-0.000113773648815,6.45608137886e-07,0.00645608137886
0.0001,-0.6,-0.000100735652432,5.06118287822e-07,0.00506118287822
0.0001,-0.5,-8.62768457246e-05,3.71256564e-07,0.00371256564
0.0001,-0.4,-7.05989035565e-05,2.48588787201e-07,0.00248588787201
0.0001,-0.3,-5.38876923087e-05,1.44832088895e-07,0.00144832088895
0.0001,-0.2,-3.63731760592e-05,6.59854332485e-08,0.000659854332485
0.0001,-0.1,-1.83282514641e-05,1.67543542011e-08,0.000167543542011
0.0001,0,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,0.1,1.83282514646e-05,1.67543542021e-08,0.000167543542021
0.0001,0.2,3.63718113474e-05,6.59804818299e-08,0.000659804818299
0.0001,0.3,5.38876923091e-05,1.44832088898e-07,0.00144832088898
0.0001,0.4,7.05988555252e-05,2.48588448951e-07,0.00248588448951
0.0001,0.5,8.62768457246e-05,3.71256563999e-07,0.00371256563999
0.0001,0.6,0.000100735652432,5.06118287826e-07,0.00506118287826
0.0001,0.7,0.000113773648815,6.45608137891e-07,0.00645608137891
0.0001,0.8,0.000125236475073,7.82253101678e-07,0.00782253101678
0.0001,0.9,0.000135031665998,9.09404031032e-07,0.00909404031032
0.0001,1,0.000143060593334,1.02076475636e-06,0.0102076475636
0.0001,1.1,0.000149339569381,1.11233451286e-06,0.0111233451286
0.0001,1.2,0.000153805549933,1.17985771522e-06,0.0117985771522
0.0001,1.3,0.000156530286885,1.22203145697e-06,0.0122203145697
0.0001,1.4,0.000157595357197,1.23871803541e-06,0.0123871803541
0.0001,1.5,0.000157031766542,1.22987409992e-06,0.0122987409992
0.0001,1.6,0.000155011387118,1.19843043073e-06,0.0119843043073
0.0001,1.7,0.000151659003062,1.14715477356e-06,0.0114715477356
0.0001,1.8,0.000147128078497,1.07963448789e-06,0.0107963448789
0.0001,1.9,0.000141589483892,9.99879398947e-07,0.00999879398947
0.0001,2,0.000135189903247,9.11536655352e-07,0.00911536655352
0.0001,2.1,0.000128121324509,8.18706922395e-07,0.00818706922395
0.0001,2.2,0.000120542297604,7.24710499337e-07,0.00724710499337
0.0001,2.3,0.000112627400694,6.32664907086e-07,0.00632664907086
0.0001,2.4,0.00010447636343,5.44404514488e-07,0.00544404514488
0.0001,2.5,9.62877091338e-05,4.62410121208e-07,0.00462410121208
0.0001,2.6,8.81619439519e-05,3.87657274882e-07,0.00387657274882
0.0001,2.7,8.01820169751e-05,3.2065615193e-07,0.0032065615193
0.0001,2.8,7.24693720505e-05,2.61935655132e-07,0.00261935655132
0.0001,2.9,6.50887438024e-05,2.11298981036e-07,0.00211298981036
0.0001,3,5.80965745917e-05,1.6833974959e-07,0.0016833974959
0.0001,3.1,5.1543733376e-05,1.32506556127e-07,0.00132506556127
0.0001,3.2,4.54528217064e-05,1.03040349181e-07,0.00103040349181
0.0001,3.3,3.98346896569e-05,7.91422693299e-08,0.000791422693299
0.0001,3.4,3.47194182654e-05,6.01215962439e-08,0.000601215962439
0.0001,3.5,3.00777971142e-05,4.51208917327e-08,0.000451208917327
0.0001,3.6,2.59212397235e-05,3.35117540551e-08,0.000335117540551
0.0001,3.7,2.21827602613e-05,2.45423866738e-08,0.000245423866738
0.0001,3.8,1.88896593442e-05,1.77964703311e-08,0.000177964703311
0.0001,3.9,1.59901222597e-05,1.27523196948e-08,0.000127523196948
0.0001,4,1.34609264943e-05,9.03723401919e-09,9.03723401919e-05
0.0001,4.1,1.12594284115e-05,6.32292908497e-09,6.32292908497e-05
0.0001,4.2,9.37945247187e-06,4.38773709087e-09,4.38773709087e-05
0.0001,4.3,7.7645488879e-06,3.00689373729e-09,3.00689373729e-05
0.0001,4.4,6.39904486384e-06,2.04228305085e-09,2.04228305085e-05
0.0001,4.5,5.23362375492e-06,1.36612556649e-09,1.36612556649e-05
0.0001,4.6,4.27088022824e-06,9.09746529875e-10,9.09746529875e-06
0.0001,4.7,3.44995635325e-06,5.93625877273e-10,5.93625877273e-06
0.0001,4.8,2.77868662572e-06,3.85092237604e-10,3.85092237604e-06
0.0001,4.9,2.22144914672e-06,2.46126499324e-10,2.46126499324e-06
0.0001,5,1.77372096219e-06,1.56912022529e-10,1.56912022529e-06
0.0001,5.1,1.40697134965e-06,9.87315899617e-11,9.87315899617e-07
0.0001,5.2,1.10531579264e-06,6.09338155346e-11,6.09338155346e-07
0.0001,5.3,8.64708599914e-07,3.7292816098e-11,3.7292816098e-07
0.0001,5.4,6.76684145882e-07,2.28379767226e-11,2.28379767226e-07
0.0001,5.5,5.25063002422e-07,1.37501823697e-11,1.37501823697e-07
0.0001,5.6,4.01682243175e-07,8.04731294173e-12,8.04731294173e-08
0.0001,5.7,3.07897677391e-07,4.72822841611e-12,4.72822841611e-08
0.0001,5.8,2.45448623231e-07,3.0047394836e-12,3.0047394836e-08
0.0001,5.9,1.82030029234e-07,1.65261503955e-12,1.65261503955e-08
0.0001,6,1.46739235324e-07,1.07393532088e-12,1.07393532088e-08
0.0001,6.1,9.10692392848e-08,4.13646201691e-13,4.13646201691e-09
0.0001,6.2,6.79447692129e-08,2.30248960768e-13,2.30248960768e-09
0.0001,6.3,6.92489469581e-08,2.39172900489e-13,2.39172900489e-09
0.0001,6.4,4.27207213322e-08,9.10254379621e-14,9.10254379621e-10
0.0001,6.5,2.00091087939e-08,1.99683009839e-14,1.99683009839e-10
0.0001,6.6,3.35260110942e-09,5.6059522189e-16,5.6059522189e-12
0.0001,6.7,-5.3705278417e-09,1.43853213459e-15,1.43853213459e-11
0.0001,6.8,-9.36097584024e-09,4.37046726591e-15,4.37046726591e-11
0.0001,6.9,-1.32226713295e-08,8.72015147576e-15,8.72015147576e-11
0.0001,7,2.18159568231e-08,2.3737454968e-14,2.3737454968e-10
0.0001,7.1,1.60783082608e-08,1.28933664104e-14,1.28933664104e-10
0.0001,7.2,1.17906228676e-08,6.93360536684e-15,6.93360536684e-11
0.0001,7.3,8.60306217e-09,3.69140542149e-15,3.69140542149e-11
0.0001,7.4,6.24591212612e-09,1.94570664774e-15,1.94570664774e-11
0.0001,7.5,4.5119502634e-09,1.01534639299e-15,1.01534639299e-11
0.0001,7.6,3.24305988831e-09,5.24560470782e-16,5.24560470782e-12
0.0001,7.7,2.31940338271e-09,2.68310825523e-16,2.68310825523e-12
0.0001,7.8,1.65053697992e-09,1.35873931277e-16,1.35873931277e-12
0.0001,7.9,1.16866938453e-09,6.81191087451e-17,6.81191087451e-13
0.0001,8,8.23375088414e-10,3.3812794824e-17,3.3812794824e-13
0.0001,8.1,5.77213949931e-10,1.66172540646e-17,1.66172540646e-13
0.0001,8.2,4.02634707302e-10,8.08552157226e-18,8.08552157226e-14
0.0001,8.3,2.79432552075e-10,3.894391579e-18,3.894391579e-14
0.0001,8.4,1.92985330358e-10,1.85752307897e-18,1.85752307897e-14
0.0001,8.5,1.32625853951e-10,8.77287637721e-19,8.77287637721e-15
0.0001,8.6,9.06977283414e-11,4.10278200813e-19,4.10278200813e-15
0.0001,8.7,6.17248011096e-11,1.90022497358e-19,1.90022497358e-15
0.0001,8.8,4.17745923073e-11,8.70382325407e-20,8.70382325407e-16
0.0001,8.9,2.81548984948e-11,3.95360752745e-20,3.95360752745e-16
0.0001,9,1.888975831e-11,1.77966568086e-20,1.77966568086e-16
0.0001,9.1,1.26179838213e-11,7.94082372647e-21,7.94082372647e-17
0.0001,9.2,8.39515579174e-12,3.51514417794e-21,3.51514417794e-17
0.0001,9.3,5.56748413468e-12,1.54597903192e-21,1.54597903192e-17
0.0001,9.4,3.65051512072e-12,6.64651403822e-22,6.64651403822e-18
0.0001,9.5,2.40263797404e-12,2.87913677522e-22,2.87913677522e-18
0.0001,9.6,1.5806738082e-12,1.24614947029e-22,1.24614947029e-18
0.0001,9.7,1.04221423081e-12,5.41750874266e-23,5.41750874266e-19
0.0001,9.8,6.91730716317e-13,2.38649069275e-23,2.38649069275e-19
0.0001,9.9,4.64558639569e-13,1.07638269126e-23,1.07638269126e-19
0.0001,10,-1.0803392632e-08,5.82111183843e-15,5.82111183843e-11
0.0001,10.1,-1.08034883464e-08,5.82121498507e-15,5.82121498507e-11
0.0001,10.2,-1.08035494692e-08,5.82128085456e-15,5.82128085456e-11
0.0001,10.3,-1.08035930357e-08,5.82132780458e-15,5.82132780458e-11
0.0001,10.4,-1.08036284518e-08,5.82136597135e-15,5.82136597135e-11
0.0001,10.5,-1.08036507673e-08,5.82139002007e-15,5.82139002007e-11
0.0001,10.6,-1.08036645341e-08,5.82140485612e-15,5.82140485612e-11
0.0001,10.7,-1.08036733049e-08,5.82141430813e-15,5.82141430813e-11
0.0001,10.8,-1.08036785229e-08,5.82141993148e-15,5.82141993148e-11
0.0001,10.9,-1.08036819646e-08,5.8214236405e-15,5.8214236405e-11
0.0001,11,-1.0803683963e-08,5.82142579413e-15,5.82142579413e-11
0.0001,11.1,-1.08036852953e-08,5.82142722988e-15,5.82142722988e-11
0.0001,11.2,-1.08036860724e-08,5.8214280674e-15,5.8214280674e-11
0.0001,11.3,-1.08036865165e-08,5.82142854599e-15,5.82142854599e-11
0.0001,11.4,-1.08036867386e-08,5.82142878528e-15,5.82142878528e-11
0.0001,11.5,-1.08036868496e-08,5.82142890492e-15,5.82142890492e-11
0.0001,11.6,-1.08036868496e-08,5.82142890492e-15,5.82142890492e-11
0.0001,11.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,11.8,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,11.9,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,12,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,12.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,12.2,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,12.3,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,12.4,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,12.5,-1.08036870716e-08,5.82142914421e-15,5.82142914421e-11
0.0001,12.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,12.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,12.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,12.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,13.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,14.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,15.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,16.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.5,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.6,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.7,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.8,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,17.9,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,18,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,18.1,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,18.2,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,18.3,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
0.0001,18.4,-1.08036871826e-08,5.82142926386e-15,5.82142926386e-11
