epsilon,seed,s_observed,s_mds_rff,adapt_ms,theta_true,npe_mean_baseline,npe_mean_mds,abs_error_baseline,abs_error_mds
0.3,1000,2.35736671694,0.0779397040606,23.967131041,0,2.34345030785,0.0732759013772,2.34345030785,0.0732759013772
0.3,1001,2.50826539779,0.0943083316088,22.1984128002,0,2.49395608902,0.0895313620567,2.49395608902,0.0895313620567
0.3,1002,2.32126049361,0.0183000713587,17.715272028,0,2.30747056007,0.0140687860548,2.30747056007,0.0140687860548
0.3,1003,2.29219325237,-0.0031396895647,22.3836321384,0,2.27851343155,-0.00720792636275,2.27851343155,0.00720792636275
0.3,1004,2.30475346311,0.0309924185276,10.9714169521,0,2.29102540016,0.0266665723175,2.29102540016,0.0266665723175
0.3,1005,2.32141419801,-0.0154138356447,8.06151586585,0,2.30762386322,-0.0193868782371,2.30762386322,0.0193868782371
0.3,1006,2.23050732839,-0.144623920321,7.96716287732,0,2.21708035469,-0.14751778543,2.21708035469,0.14751778543
0.3,1007,2.49573650458,0.231370165944,8.70686722919,0,2.48145031929,0.225735962391,2.48145031929,0.225735962391
0.3,1008,2.31390247634,-0.201272025704,12.2043869924,0,2.30014014244,-0.203649744391,2.30014014244,0.203649744391
0.3,1009,2.41592545688,-0.102658189833,11.7620711681,0,2.40182828903,-0.105917900801,2.40182828903,0.105917900801
0.3,1010,2.37620824489,0.00214058160782,6.83303480037,0,2.36223006248,-0.0019681181293,2.36223006248,0.0019681181293
0.3,1011,2.29095855317,0.0256147682667,9.64338588528,0,2.27728390694,0.0213288292289,2.27728390694,0.0213288292289
0.3,1012,2.40175618182,-0.0348987281322,10.2579279337,0,2.38770008087,-0.0387180671096,2.38770008087,0.0387180671096
